CustomerID,FirstName,LastName,Email,Phone,DateOfBirth,Gender,OrderDate,OrderTime,OrderSource,OrderType,DishOrdered,OrderAmount,FeedbackRating,FeedbackComments
96,FirstName96,LastName96,customer96@example.com,317-334-6148,28/07/1994,Other,22/01/2022,18:07:47,Website,Delivery,Well Mezcal,11,1,Unsatisfactory experience with Well Mezcal. Needs improvement.
96,FirstName96,LastName96,customer96@example.com,317-334-6148,28/07/1994,Other,12/12/2021,17:31:22,QR,Dine-in,"Don Julio 70 Dbl, Side French Toast, Chicken Wing Flight, Aviation, Bulleit Bourbon Dbl",102.95,1,Disappointed with Don Julio 70 Dbl. Had higher expectations.
97,FirstName97,LastName97,customer97@example.com,717-633-2009,01/12/1985,Other,08/11/2023,21:43:12,DoorDash,Delivery,"Grey Goose Dbl, Sauvignon Blanc - Simi, Guinness, Kahlua, Bulleit Bourbon Dbl",80,1,Unsatisfactory experience with Sauvignon Blanc - Simi. Needs improvement.
97,FirstName97,LastName97,customer97@example.com,717-633-2009,01/12/1985,Other,16/10/2023,9:44:22,Kiosk,Takeout,"Chardonnay - Ste Chateau Michelle - Glass, Hennessy VS, HH Gin Flight",42,2,Found the Hennessy VS lacking. It's just okay.
97,FirstName97,LastName97,customer97@example.com,717-633-2009,01/12/1985,Other,02/07/2023,9:46:22,Kiosk,Dine-in,"Ketel One, Bacardi Dbl, Ketel One Dbl, Sauvignon Blanc - Unshackled - Bottle",102,4,Really liked the Sauvignon Blanc - Unshackled - Bottle. Quite satisfying.
97,FirstName97,LastName97,customer97@example.com,717-633-2009,01/12/1985,Other,23/06/2023,16:31:09,Kiosk,Takeout,"Chopin Dbl, Miracle on the Hudson, Slider Flight, Hendricks, Woodford Reserve",96.95,4,Enjoyed the Slider Flight. Well-made and tasty.
97,FirstName97,LastName97,customer97@example.com,717-633-2009,01/12/1985,Other,01/02/2023,20:00:29,POS,Takeout,"Larceny, HH Frozen Margarita Flight, Monkey Shoulder Dbl",62,3,"Monkey Shoulder Dbl was decent, but I've had better."
97,FirstName97,LastName97,customer97@example.com,717-633-2009,01/12/1985,Other,26/01/2023,11:05:24,Call-in,Delivery,"Cranberry Juice, Side potatoes, Mocktini Flight, Salad Flight",41.95,5,Fantastic Side potatoes! It exceeded all expectations.
97,FirstName97,LastName97,customer97@example.com,717-633-2009,01/12/1985,Other,11/12/2022,15:30:42,DoorDash,Delivery,"Don Julio 1942 Dbl, Chardonnay - Ste Chateau Michelle - Bottle, Martini Flight, Buffalo Trace",147,5,Amazing experience with Buffalo Trace. Highly recommend it.
97,FirstName97,LastName97,customer97@example.com,717-633-2009,01/12/1985,Other,28/05/2022,13:51:55,Website,Takeout,"Tasting Wine Flight, Caprese Salad, Basil Hayden Dbl, Chardonnay - Patland - Bottle",113.95,2,Found the Chardonnay - Patland - Bottle lacking. It's just okay.
97,FirstName97,LastName97,customer97@example.com,717-633-2009,01/12/1985,Other,28/04/2022,15:40:36,Kiosk,Takeout,Cabernet - Caymus,110,1,Disappointed with Cabernet - Caymus. Had higher expectations.
97,FirstName97,LastName97,customer97@example.com,717-633-2009,01/12/1985,Other,06/02/2022,20:42:49,DoorDash,Delivery,"Hornitos Blanco Dbl, Martini Flight",48,1,Unsatisfactory experience with Martini Flight. Needs improvement.
98,FirstName98,LastName98,customer98@example.com,144-942-9851,13/03/1982,Male,19/07/2023,11:22:34,POS,Takeout,"Coke, Side English Muffin, Syrah - The Pundit - Glass, Bluemoon, HH Space Dust",41,4,Enjoyed the Syrah - The Pundit - Glass. Well-made and tasty.
98,FirstName98,LastName98,customer98@example.com,144-942-9851,13/03/1982,Male,25/06/2023,14:06:36,Website,Takeout,"Bloody Mary, Hennessy VS Dbl, Aviation Dbl",64,5,Fantastic Bloody Mary! It exceeded all expectations.
98,FirstName98,LastName98,customer98@example.com,144-942-9851,13/03/1982,Male,18/02/2023,19:30:42,Website,Delivery,Hendricks,12,4,Really liked the Hendricks. Quite satisfying.
98,FirstName98,LastName98,customer98@example.com,144-942-9851,13/03/1982,Male,15/02/2023,15:47:53,Call-in,Takeout,Don Julio 70,18,3,Average experience with Don Julio 70. Nothing special.
98,FirstName98,LastName98,customer98@example.com,144-942-9851,13/03/1982,Male,06/10/2022,18:53:45,QR,Takeout,"Diet Coke, HH Gin Flight, Well Gin Dbl",41,4,Enjoyed the Well Gin Dbl. Well-made and tasty.
98,FirstName98,LastName98,customer98@example.com,144-942-9851,13/03/1982,Male,29/08/2022,18:36:46,POS,Dine-in,"Woodford Reserve Dbl, Crown Royal",44,4,Woodford Reserve Dbl was pretty good. Happy with it.
98,FirstName98,LastName98,customer98@example.com,144-942-9851,13/03/1982,Male,29/08/2022,16:34:42,POS,Dine-in,"Well Tequila Dbl, Smoked Show",36,3,Fair enough but Well Tequila Dbl didn't wow me.
98,FirstName98,LastName98,customer98@example.com,144-942-9851,13/03/1982,Male,20/05/2022,16:03:39,QR,Dine-in,"Glenlivet 12 years Dbl, Cabernet - Chateau Michelle - Bottle",75,5,Glenlivet 12 years Dbl was exceptional! Loved every bit.
98,FirstName98,LastName98,customer98@example.com,144-942-9851,13/03/1982,Male,20/05/2022,17:18:10,QR,Dine-in,"Coffee Regular, Roy Rogers, Glenlivet 12 years Dbl, Grey Goose, Breakfast Burrito",64.95,5,Fantastic Grey Goose! It exceeded all expectations.
98,FirstName98,LastName98,customer98@example.com,144-942-9851,13/03/1982,Male,25/04/2022,12:36:50,Call-in,Delivery,"Patron Anejo Dbl, Around the World, Bombay Sapphire Dbl",73.5,5,Bombay Sapphire Dbl was exceptional! Loved every bit.
99,FirstName99,LastName99,customer99@example.com,222-709-6182,01/05/1958,Male,04/02/2022,15:36:05,QR,Dine-in,"Lemonade, Cabernet - Sebastiani - Bottle, Don Julio Anejo Dbl",79,4,Cabernet - Sebastiani - Bottle was pretty good. Happy with it.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,21/11/2023,13:39:56,DoorDash,Takeout,"Well Mezcal Dbl, Hennessy VS Dbl, Cast Iron Hash Flight, Salad Flight, Flights 3 Egg Omelet",99.85,1,Unsatisfactory experience with Flights 3 Egg Omelet. Needs improvement.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,14/07/2023,12:02:47,POS,Dine-in,"Cazadores Reposado Dbl, Heineken 0.0, Casamigos Anejo Dbl",70,2,Heineken 0.0 was mediocre. Could be much better.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,17/03/2023,9:25:47,Website,Delivery,Pinot Noir - Chalk Hill - Glass,13,1,The Pinot Noir - Chalk Hill - Glass really let me down. Not what I hoped for.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,03/02/2023,15:16:40,DoorDash,Takeout,"Remy Martin Louis, Miracle on the Hudson, Kahlua, Smoked Show",171,2,Miracle on the Hudson didn't excite me. It was just passable.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,13/01/2023,14:08:37,POS,Dine-in,"Empress, Pinot Grigio - 14 Hands - Bottle, Mojito Flight",83,4,Empress was pretty good. Happy with it.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,17/12/2022,16:19:03,POS,Dine-in,HH Margarita Flight,15,5,Amazing experience with HH Margarita Flight. Highly recommend it.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,26/10/2022,21:03:29,DoorDash,Delivery,"6 Oz N.Y. Steak & Eggs, Draks, Smoked Show",37.95,1,Unsatisfactory experience with 6 Oz N.Y. Steak & Eggs. Needs improvement.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,25/10/2022,17:33:43,Call-in,Takeout,Well Gin Dbl,22,4,Really liked the Well Gin Dbl. Quite satisfying.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,07/06/2022,16:51:11,Kiosk,Takeout,"Morena Mia, Iced Tea, Grey Goose, Bloody Mary Flight",46,1,Disappointed with Bloody Mary Flight. Had higher expectations.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,08/05/2022,13:05:36,Website,Delivery,"Side Mac n Cheese, Long Island Iced Tea, Cabernet - Josh Hearth - Glass, Casamigos Blanco Dbl, Margarita Rock Flight",87,3,Average experience with Side Mac n Cheese. Nothing special.
100,FirstName100,LastName100,customer100@example.com,242-763-1314,02/08/1958,Other,20/12/2021,11:39:21,Website,Delivery,"HH Old Fashioned Flight, Side Pancake",21,5,Amazing experience with Side Pancake. Highly recommend it.
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,16/11/2023,17:49:38,Website,Takeout,"Hapas ipa, Ketel One, Chopin Dbl",41,2,Chopin Dbl didn't excite me. It was just passable.
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,23/10/2023,10:57:32,DoorDash,Takeout,"Jack Daniels Dbl, Pinot Noir - Chalk Hill - Glass, Clase Azul Reposado Dbl",93,4,Enjoyed the Jack Daniels Dbl. Well-made and tasty.
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,28/09/2023,9:57:29,Website,Delivery,Titos,12,4,Enjoyed the Titos. Well-made and tasty.
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,29/08/2023,11:06:27,QR,Takeout,Wednesday Wings 6 ,0,2,Wednesday Wings 6 didn't excite me. It was just passable.
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,17/08/2023,16:23:05,Website,Takeout,Side Mac n Cheese,6,5,Amazing experience with Side Mac n Cheese. Highly recommend it.
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,16/05/2023,18:14:30,Call-in,Takeout,"Cazadores Reposado Dbl, Chardonnay - Flights Founder's Label - Bottle, Cabernet - Sebastiani - Glass, Clase Azul Reposado",105,1,The Clase Azul Reposado really let me down. Not what I hoped for.
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,16/04/2023,14:10:57,Kiosk,Dine-in,"Basil Hayden, Old Fashioned Flight",40,3,Average experience with Basil Hayden. Nothing special.
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,16/02/2023,19:34:23,Kiosk,Takeout,"Empress Dbl, Orange Juice, Side potatoes, Cazadores Reposado Dbl",66,3,"Orange Juice was decent, but I've had better."
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,16/12/2022,14:44:47,Call-in,Delivery,Patron Anejo,16,1,The Patron Anejo really let me down. Not what I hoped for.
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,07/11/2022,16:21:48,Website,Takeout,"Grey Goose Dbl, Lemonade, Mac & Cheese Flight, Casamigos Blanco Dbl, Casamigos Reposado",91.95,4,Really liked the Lemonade. Quite satisfying.
102,FirstName102,LastName102,customer102@example.com,926-838-6889,25/09/1960,Other,22/11/2021,14:25:51,Kiosk,Takeout,"Margarita Rock Flight, Bada Bing, Well Mezcal",43,5,Amazing experience with Bada Bing. Highly recommend it.
103,FirstName103,LastName103,customer103@example.com,163-158-4008,09/12/1987,Male,23/10/2022,20:04:59,DoorDash,Delivery,Casamigos Mezcal,15,2,Casamigos Mezcal didn't excite me. It was just passable.
105,FirstName105,LastName105,customer105@example.com,303-608-9990,23/06/1961,Female,06/07/2023,21:41:00,Kiosk,Takeout,"HH Gin Flight, Maverick, Bombay Saphire, Buffalo Trace",55,5,Fantastic Bombay Saphire! It exceeded all expectations.
105,FirstName105,LastName105,customer105@example.com,303-608-9990,23/06/1961,Female,04/02/2023,14:18:49,Kiosk,Takeout,"Buffalo Trace Dbl, Hennessy OX Dbl, Ketel One, Chardonnay - Patland - Bottle",121,2,Ketel One didn't excite me. It was just passable.
105,FirstName105,LastName105,customer105@example.com,303-608-9990,23/06/1961,Female,18/11/2022,20:42:02,Call-in,Delivery,"Don Julio Reposado, Mocktini Flight",30,3,Fair enough but Don Julio Reposado didn't wow me.
105,FirstName105,LastName105,customer105@example.com,303-608-9990,23/06/1961,Female,17/11/2022,13:20:46,Call-in,Delivery,"Hennessy OX Dbl, Larceny, Bourbon Flight, Sprite, Side Egg",88,1,Unsatisfactory experience with Hennessy OX Dbl. Needs improvement.
106,FirstName106,LastName106,customer106@example.com,920-994-4550,19/05/1984,Other,20/06/2023,16:00:54,Kiosk,Dine-in,"Patron Anejo Dbl, Chardonnay - Flights Founder's Label - Glass",42,3,"Chardonnay - Flights Founder's Label - Glass was decent, but I've had better."
106,FirstName106,LastName106,customer106@example.com,920-994-4550,19/05/1984,Other,30/06/2022,9:04:17,Kiosk,Takeout,"Bombay Sapphire Dbl, Don Julio Anejo Dbl",60,1,The Don Julio Anejo Dbl really let me down. Not what I hoped for.
106,FirstName106,LastName106,customer106@example.com,920-994-4550,19/05/1984,Other,03/03/2022,14:17:33,QR,Dine-in,"Sprite, HH Voodoo Ranger, Jim Beam Dbl",33,5,Fantastic HH Voodoo Ranger! It exceeded all expectations.
106,FirstName106,LastName106,customer106@example.com,920-994-4550,19/05/1984,Other,14/01/2022,14:20:06,Kiosk,Dine-in,Malibu,10,1,Unsatisfactory experience with Malibu. Needs improvement.
107,FirstName107,LastName107,customer107@example.com,718-967-1829,25/02/1972,Other,04/02/2023,14:01:52,QR,Takeout,"Guinness, Sauvignon Blanc - Simi, Frozen Margarita Flight, Laphroaig Dbl, Grey Goose",84,4,Laphroaig Dbl was pretty good. Happy with it.
107,FirstName107,LastName107,customer107@example.com,718-967-1829,25/02/1972,Other,14/09/2022,11:11:57,Kiosk,Dine-in,"Caesar Salad, Iced Tea, Ginger Beer, Lemonade",23.95,2,Caesar Salad didn't excite me. It was just passable.
107,FirstName107,LastName107,customer107@example.com,718-967-1829,25/02/1972,Other,09/09/2022,10:17:16,Call-in,Delivery,"White Russian, Lemonade",17,1,Disappointed with White Russian. Had higher expectations.
107,FirstName107,LastName107,customer107@example.com,718-967-1829,25/02/1972,Other,24/05/2022,11:13:13,Call-in,Delivery,"Manhattan, Iced Tea",17,1,The Manhattan really let me down. Not what I hoped for.
107,FirstName107,LastName107,customer107@example.com,718-967-1829,25/02/1972,Other,20/05/2022,17:03:31,POS,Takeout,"Woodford Reserve Dbl, Margarita Rock Flight",56,3,"Margarita Rock Flight was decent, but I've had better."
107,FirstName107,LastName107,customer107@example.com,718-967-1829,25/02/1972,Other,15/04/2022,10:22:46,Website,Takeout,"Chardonnay - Patland - Bottle, Larceny Bourbon, Maker Mark, Captain Morgan",83,5,Captain Morgan was exceptional! Loved every bit.
107,FirstName107,LastName107,customer107@example.com,718-967-1829,25/02/1972,Other,11/02/2022,12:58:28,Kiosk,Takeout,"Aviation, Cazadores Reposado Dbl",40,1,The Aviation really let me down. Not what I hoped for.
107,FirstName107,LastName107,customer107@example.com,718-967-1829,25/02/1972,Other,30/12/2021,14:03:03,QR,Takeout,Cabernet - Flights Founder's Label - Glass,10,3,"Cabernet - Flights Founder's Label - Glass was decent, but I've had better."
109,FirstName109,LastName109,customer109@example.com,935-577-4268,04/06/1954,Other,07/07/2023,21:20:49,POS,Takeout,"Courvoisier VSOP Dbl, Sierra Hazy, Hot Tea, Miracle on the Hudson",70,3,"Hot Tea was decent, but I've had better."
109,FirstName109,LastName109,customer109@example.com,935-577-4268,04/06/1954,Other,07/06/2023,13:44:38,DoorDash,Delivery,"Casamigos Reposado, Monkey Shoulder Dbl",48,3,Average experience with Monkey Shoulder Dbl. Nothing special.
109,FirstName109,LastName109,customer109@example.com,935-577-4268,04/06/1954,Other,27/01/2022,16:11:54,Call-in,Delivery,"Buffalo Trace Dbl, Orange Juice, HH Tasting Wine Flight, Patron Reposado",61,3,"Patron Reposado was decent, but I've had better."
109,FirstName109,LastName109,customer109@example.com,935-577-4268,04/06/1954,Other,08/01/2022,13:23:34,Call-in,Delivery,"Chicken Wing Flight, I Heart Prosecco - Glass",32.95,5,Amazing experience with I Heart Prosecco - Glass. Highly recommend it.
109,FirstName109,LastName109,customer109@example.com,935-577-4268,04/06/1954,Other,12/12/2021,10:34:00,Kiosk,Dine-in,"Well Whiskey, HH Frozen Margarita Flight, Cordant Pinot, Mile High",117,2,Found the Well Whiskey lacking. It's just okay.
110,FirstName110,LastName110,customer110@example.com,167-318-9776,08/10/1957,Other,21/10/2023,21:12:18,POS,Takeout,"Side Egg, Patron Reposado, Well Vodka, Chicken Wing Flight, Pineapple Juice",54.95,1,Disappointed with Pineapple Juice. Had higher expectations.
110,FirstName110,LastName110,customer110@example.com,167-318-9776,08/10/1957,Other,24/08/2023,19:25:23,Website,Takeout,"El Jefe, Bird Dog, Chardonnay - Flights Founder's Label - Bottle",65,5,Bird Dog was exceptional! Loved every bit.
110,FirstName110,LastName110,customer110@example.com,167-318-9776,08/10/1957,Other,08/07/2023,9:57:31,Kiosk,Takeout,"Meyers Dark Dbl, Chardonnay - Patland - Glass, Buffalo Trace Dbl, Salad Flight",82.95,2,Salad Flight didn't excite me. It was just passable.
110,FirstName110,LastName110,customer110@example.com,167-318-9776,08/10/1957,Other,17/06/2023,9:16:50,Call-in,Delivery,"Martini Flight, Jim Beam, Hornitos Blanco Dbl, Well Bourbon",70,3,Average experience with Hornitos Blanco Dbl. Nothing special.
110,FirstName110,LastName110,customer110@example.com,167-318-9776,08/10/1957,Other,01/01/2023,19:42:14,POS,Dine-in,"Hardy Legend, Jim Beam",23,3,Average experience with Hardy Legend. Nothing special.
110,FirstName110,LastName110,customer110@example.com,167-318-9776,08/10/1957,Other,31/10/2022,9:26:23,Website,Takeout,"Cabernet - Josh Hearth - Bottle, Chardonnay - Flights Founder's Label - Bottle, Margarita Rock Flight, Hakushu 12",134,2,Chardonnay - Flights Founder's Label - Bottle didn't excite me. It was just passable.
110,FirstName110,LastName110,customer110@example.com,167-318-9776,08/10/1957,Other,25/10/2022,9:02:47,Call-in,Takeout,"Moscow Mule, Buffalo Trace",26,2,Found the Buffalo Trace lacking. It's just okay.
111,FirstName111,LastName111,customer111@example.com,340-942-9151,14/07/1985,Other,13/10/2023,19:48:41,Website,Delivery,"Macallan, Sauvignon Blanc - Unshackled - Bottle, Maker Mark Dbl",84,4,Macallan was pretty good. Happy with it.
111,FirstName111,LastName111,customer111@example.com,340-942-9151,14/07/1985,Other,03/04/2023,10:15:25,Kiosk,Takeout,Arnold Palmer,4,2,Found the Arnold Palmer lacking. It's just okay.
111,FirstName111,LastName111,customer111@example.com,340-942-9151,14/07/1985,Other,26/04/2022,9:23:30,POS,Dine-in,"Voodoo Ranger, Pinot Noir - Josh - Glass, Glenlivet 12 Years, 12 Oz New York Steak",71.95,4,Really liked the Voodoo Ranger. Quite satisfying.
111,FirstName111,LastName111,customer111@example.com,340-942-9151,14/07/1985,Other,21/03/2022,17:12:05,Kiosk,Takeout,"Diet Coke, Bada Bing",12,5,Fantastic Diet Coke! It exceeded all expectations.
111,FirstName111,LastName111,customer111@example.com,340-942-9151,14/07/1985,Other,25/02/2022,20:11:41,Website,Delivery,"Frozen Margarita Flight, Chicken Slider",34,4,Chicken Slider was pretty good. Happy with it.
111,FirstName111,LastName111,customer111@example.com,340-942-9151,14/07/1985,Other,08/01/2022,9:56:47,DoorDash,Delivery,"HH 805, Chopin Dbl, HH Margarita Rock Flight, Grey Goose Dbl",69,1,The Chopin Dbl really let me down. Not what I hoped for.
112,FirstName112,LastName112,customer112@example.com,229-681-5486,05/10/1996,Female,08/08/2023,9:18:47,QR,Dine-in,"Moscow Mule, HH Space Dust",27,2,HH Space Dust was mediocre. Could be much better.
112,FirstName112,LastName112,customer112@example.com,229-681-5486,05/10/1996,Female,24/05/2023,16:46:19,DoorDash,Delivery,"Well Vodka, Beignet Flight, Well Vodka Dbl, Martini",55.95,5,Fantastic Well Vodka! It exceeded all expectations.
